sci_fi,verb.body,verb.change,verb.cognition,verb.communication,verb.competition,verb.consumption,verb.contact,verb.creation,verb.emotion,verb.motion,verb.perception,verb.possession,verb.social,verb.stative,verb.weather
0,-0.003594546134,-0.000977359218,0.005038122931,0.005391524472,0.0004127746497,-0.0003592248628,-0.01069484155,0.0009117476292,0.0006388707256,-0.008350593046,-0.005326709467,-0.001441313775,0.007585105261,0.0106782306,0.00008821178709
1,-0.003745631174,-0.0030101564,0.00131961872,0.000353154708,-0.0003960959906,0.0001632653729,-0.006931314743,0.0007080611341,-0.004158432955,-0.01176548463,-0.000468553241,0.01114252265,0.003541938662,0.01357872451,-0.000331616619
